time_s,true_SOC,true_temperature_C,true_voltage_V,true_current_A
7.36323284488255,0.414486623296589,308.578477759073,783.158818868615,-90.752062400698
7.37849076190256,0.414414191344003,308.581998896619,787.749698672157,-86.3669089258528
7.53106993210274,0.413887144694831,308.603509630687,833.68827558489,-42.5153741774009
7.56973083147429,0.413810548373795,308.604951683625,845.335435384439,-31.4041604385007
7.64388426630021,0.413728074317456,308.60597876068,867.68138832336,-10.0923265904083
7.66537541365145,0.413720005546746,308.605908936224,874.159031039641,-3.91573122932146
7.68385634713725,0.413717927707276,308.605827989265,878.265850904909,0
7.68838670169267,0.413717914631502,308.605807359788,878.26584745415,0
7.69291705624808,0.413717918021091,308.605787174033,878.265845310196,0
7.69913318258455,0.413717921299992,308.605759663473,878.265842286161,0
7.76129444594924,0.413717911764581,308.605482526551,878.26580858065,0
7.85538555749685,0.413717912254962,308.605066284414,878.265759085183,0
7.99780764781031,0.413717916085545,308.604437508037,878.265684552532,0
8.03043898462244,0.413717917319061,308.604293605384,878.26566752206,0
8.07983178188632,0.413717917950715,308.604075606653,878.265641628318,0
8.15459575483006,0.413717918197426,308.603745531067,878.265602368113,0
8.15839655716985,0.413717918188311,308.603728747877,878.265600370219,0
8.16072978829302,0.413718095659277,308.603718680314,880.746052380125,2.36494493186488
8.16185403786968,0.413718283938848,308.603714086519,882.358189994601,3.90200489994823
8.16297828744633,0.413718563981906,308.603709891416,883.970334388499,5.43906486803162
8.16443736394641,0.413719066578562,308.603705334332,886.062622000291,7.43389602048434
8.17902812894721,0.413732671731774,308.603837436276,906.986116318487,27.3822075450116
8.32493577895518,0.414726607469812,308.737261368733,1116.35891194295,226.865322790285
8.3688150598078,0.415330807790964,308.825399013471,1179.40158766435,286.856527080978
8.41942706825995,0.416202935195367,308.984606885694,1252.22044177447,356.05263238665
8.44563648681359,0.41672833996722,309.094599032738,1289.98897660754,391.885821815462
8.46466738824604,0.417141389438499,309.188175219434,1317.44579755569,417.904632367629
8.47402583082849,0.417354241906644,309.238680716944,1330.9591256972,430.699378085829
8.47981570888809,0.417488935636009,309.271376119723,1338.15212173468,437.5
8.48090771230137,0.417514539808248,309.277640555519,1338.16183120824,437.5
8.48199971571466,0.417540150022644,309.283908339113,1338.17154628909,437.5
8.48309171912795,0.41756576044957,309.290176417835,1338.18126217262,437.5
8.49401175326082,0.417821857826557,309.352858311428,1338.27844123484,437.5
8.60321209458955,0.420382799657148,309.980155581239,1339.25283518293,437.5
9.21332225736403,0.434690837000927,313.49898155045,1343.97630742381,437.5
9.24402730494445,0.435410171223257,313.676358547475,1343.15226344936,436.727079236796
9.25748074445039,0.435724413524189,313.753606435623,1341.32229949587,435.001856632913
9.27093418395633,0.436037504322909,313.830282549993,1339.49254928427,433.276634029031
9.28438762346227,0.436349356831662,313.906347634744,1337.66301220118,431.551411425148
9.41892201852168,0.439399336581481,314.634115836012,1319.37909617555,414.299185386321
9.55845433707683,0.442431202189516,315.327209472004,1300.43701441024,396.40604290501
9.60930134834638,0.44350387996496,315.56496399324,1294.25615272719,390.563086607356
9.63952214229474,0.444135118229379,315.703456956988,1292.07418072471,388.499340606934
9.66345279194799,0.444632407664002,315.81199197622,1290.34670905637,386.865141896147
9.68738344160123,0.445127604091492,315.919605476276,1288.61954096708,385.230943185359
9.73085638608604,0.446021848648073,316.112759404046,1285.4826997864,382.262221865184
9.94044199920022,0.450235989252077,317.002496225611,1270.37339754706,367.949842397277
9.99168568042639,0.451240477585843,317.209013507141,1265.76875585537,363.585581086264
10.0429293616526,0.452232469586537,317.410383031803,1260.68950436183,358.770515620138
10.0941730428787,0.453211381614436,317.606434184379,1255.61195709135,353.955450154012
10.1454167241049,0.454177067431793,317.797178697318,1250.53607665312,349.140384687886
10.1905413815977,0.455016475942686,317.960802665049,1246.06765976141,344.900287669775
10.2001390696375,0.455193462864759,317.994995880901,1244.34822215919,343.269858989626
10.2043177361112,0.455270129040574,318.009731898323,1242.43192757612,341.45391449686
10.2077851454853,0.455333457219565,318.021848676202,1240.84184532222,339.947064644942
10.2112525548594,0.455396504974012,318.033858026318,1239.2517961197,338.440214793024
10.2181998148672,0.455521981044526,318.057598227357,1236.06609098752,335.421108427279
10.2876724149452,0.45671491831819,318.27280431926,1204.21585823477,305.230044769827
10.3945516029185,0.458330598790765,318.531288729414,1155.23717162853,258.783008612625
10.4211406111521,0.458691746995945,318.582528693631,1143.72905573869,247.866311212527
10.4477296193857,0.45903732826718,318.629461937302,1132.32229644572,237.044721504369
10.4743186276192,0.459367463773323,318.672296758322,1120.91645018943,226.223131796212
